ID,PCR,Fase
ZIV0045774950,37461371,R
ZIV0045774951,37461371,T
ZIV0045774952,37461371,T
ZIV0045774953,37461371,R
ZIV0045774954,37461371,R
ZIV0045774955,37461371,S
ZIV0045774956,37461371,S
ZIV0045774957,37461371,S
ZIV0045774958,37461371,T
ZIV0045774981,15157401,T
ZIV0045774982,15157401,R
ZIV0045774986,15157401,T
ZIV0045774987,15157401,T
ZIV0045774990,9078602,R
ZIV0045774991,9078602,R
ZIV0045774992,9078602,(Mono)
ZIV0045774994,9078602,R
ZIV0045774995,9078602,T
ZIV0045774996,9078602,S
ZIV0045774997,9078602,R
ZIV0045774998,9078602,T
ZIV0045774999,9078602,S
ZIV0045777020,8822001,S
ZIV0045777021,8822001,T
ZIV0045777022,8822001,R
ZIV0045777023,8822001,S
ZIV0045777024,8822001,S
ZIV0045777025,8822001,S
ZIV0045777026,8822001,T
ZIV0045777027,8822001,T
ZIV0045777028,8822001,R
ZIV0045777029,8822001,R
ZIV0045777030,15186101,(Mono)
ZIV0045777030,15186101,T
ZIV0045777031,15186101,R
ZIV0045777032,15186101,(Mono)
ZIV0045777032,15186101,T
ZIV0045777033,15186101,(Mono)
ZIV0045777033,15186101,S
ZIV0045777034,15186101,R
ZIV0045777035,15186101,(Mono)
ZIV0045777035,15186101,S
ZIV0045777036,15186101,(Mono)
ZIV0045777036,15186101,T
ZIV0045777037,15186101,(Mono)
ZIV0045777037,15186101,S
ZIV0045777038,15186101,(Mono)
ZIV0045777038,15186101,T
ZIV0045777039,15186101,(Mono)
ZIV0045777039,15186101,T
ZIV0045777070,9079102,R
ZIV0045777071,9079102,(Mono)
ZIV0045777071,9079102,S
ZIV0045777072,9079102,R
ZIV0045777073,9079102,(Mono)
ZIV0045777073,9079102,S
ZIV0045777074,9079102,R
ZIV0045777075,9079102,T
ZIV0045777076,9079102,(Mono)
ZIV0045777076,9079102,S
ZIV0045777077,9079102,R
ZIV0045777078,9079102,(Mono)
ZIV0045777078,9079102,S
ZIV0045777079,9079102,T
ZIV0045777150,9079102,R
ZIV0045777151,9079102,T
ZIV0045777152,8822001,R
ZIV0045777153,8822001,S
ZIV0045777154,8822001,R
ZIV0045777155,9079102,T
ZIV0045777156,9079102,R
ZIV0045777157,9079102,T
ZIV0045777158,8822001,S
ZIV0045777159,8822001,T
ZIV0045777161,15157201,R
ZIV0045777162,15157201,S
ZIV0045777163,15157201,R
ZIV0045777164,15157201,S
ZIV0045777165,15157201,T
ZIV0045777166,15157201,T
ZIV0045777167,15157201,R
ZIV0045777168,15157201,T
ZIV0045777169,15157201,S
ZIV0045777240,15124701,R
ZIV0045777241,15124701,R
ZIV0045777242,15124701,(Mono)
ZIV0045777242,15124701,S
ZIV0045777243,15124701,(Mono)
ZIV0045777243,15124701,T
ZIV0045777244,15124701,(Mono)
ZIV0045777244,15124701,T
ZIV0045777245,37460871,R
ZIV0045777246,37460871,S
ZIV0045777247,37460871,S
ZIV0045777248,15124701,(Mono)
ZIV0045777248,15124701,S
ZIV0045777249,15124701,R
ZIV0045777252,37460871,T
ZIV0045777256,37460871,T
ZIV0045777284,37460871,S
ZIV0045777350,15186101,R
ZIV0045777351,15186101,R
ZIV0045777352,15186101,R
ZIV0045777353,15186101,R
ZIV0045777354,15186101,(Mono)
ZIV0045777354,15186101,S
ZIV0045777355,15186101,R
ZIV0045777356,15186101,(Mono)
ZIV0045777356,15186101,S
ZIV0045777357,15186101,(Mono)
ZIV0045777357,15186101,S
ZIV0045777358,15186101,R
ZIV0045777359,15186101,(Mono)
ZIV0045777359,15186101,S
ZIV0045777400,15157401,R
ZIV0045777401,15157401,S
ZIV0045777402,15157401,(Mono)
ZIV0045777403,15157401,T
ZIV0045777404,15157401,T
ZIV0045777405,15157401,S
ZIV0045777406,15157401,S
ZIV0045777407,15157401,S
ZIV0045777408,15157401,R
ZIV0045777409,15157201,T
ZIV0045777460,37460871,T
ZIV0045777463,37460871,T
ZIV0045777464,37460871,T
ZIV0046160047,37461371,RST
ZIV0046160668,31919001,(Mono)
ZIV0046943015,9078602,R
ZIV0046992306,15157201,(Mono)
ZIV0050022236,37879071,S
ZIV0050022238,37879071,S
ZIV0040637221,35300501,(Mono)
ZIV0040637221,35300501,(Mono)
