node,vR_us,vS_us,vT_us,vN_us,vR_br,vS_br,vT_br,vN_br
72,235.7643845766505,226.9834684663712,117.6256459470036,184.45920874312645,258.3709367622083,258.7616552854487,315.44117035156773,266.56154777571766
73,237.07410975539716,226.60263897643966,37.31395022719754,350.84602177446567,282.75792775247385,286.3350357416921,347.38220040044314,409.15191055023126
74,237.79642426791875,225.85793701528505,60.06486392273408,235.30015082968384,264.9074380326685,269.6230334291491,327.7719032327276,315.1206120756462
75,237.7392293113505,226.09717169540093,27.519420587932906,340.8071420779502,280.3739323385663,284.76845550667764,345.4546622800431,400.0252097387799
76,238.66718604779726,225.312314419821,59.601921837437395,233.033538862803,263.7350729074018,270.04566768126296,328.46863887665216,312.4043262730088
77,230.12182530969125,230.60911619846505,237.7524510410094,10.017604828720737,230.1218253096912,230.60911619846547,237.75245104100975,10.017604828720394
78,227.93985957020175,229.459305061893,235.28607516986705,9.331705106194942,227.93985957020183,229.45930506189603,235.28607516986963,9.331705106192484
79,227.3306230998587,229.0678342043121,234.6687023166203,9.297687947016183,227.3306230998588,229.06783420431609,234.66870231662367,9.29768794701299
80,226.71000117856363,228.59074910795857,234.11980824641785,9.406733519440634,226.71000117856346,228.59074910796417,234.11980824642225,9.406733519436697
81,226.16478692787808,228.47403513590243,233.85689296569706,9.99689609898147,226.16478692787828,228.4740351359089,233.85689296570226,9.996896098976958
