ID,PCR,Fase
ZIV0045434713,15151701,RST
ZIV0045434718,4281102,RST
ZIV0045434719,4281102,RST
ZIV0045434745,4277701,RST
ZIV0045436270,100213421,RST
ZIV0045436272,100213421,RST
ZIV0045436275,100213421,RST
ZIV0045442719,15171001,RST
ZIV0045770892,15184501,S
ZIV0045770894,15184501,S
ZIV0045770897,15184501,R
ZIV0045770898,15184501,R
ZIV0045770914,15184501,T
ZIV0045770920,15184501,T
ZIV0045770924,15184501,S
ZIV0045770925,15184501,S
ZIV0045772078,102395768,R
ZIV0045774558,15189801,T
ZIV0045774600,30878901,R
ZIV0045774601,30878901,S
ZIV0045774602,30878901,R
ZIV0045774603,30878901,R
ZIV0045774605,30878901,T
ZIV0045774606,30878901,S
ZIV0045774607,30878901,R
ZIV0045774608,30878901,T
ZIV0045774621,15137201,(Mono)
ZIV0045774621,15137201,S
ZIV0045774622,102395768,S
ZIV0045774623,15137201,(Mono)
ZIV0045774623,15137201,S
ZIV0045774624,15137201,(Mono)
ZIV0045774624,15137201,R
ZIV0045774626,15137201,(Mono)
ZIV0045774626,15137201,T
ZIV0045774627,15137201,(Mono)
ZIV0045774627,15137201,T
ZIV0045774628,15137201,(Mono)
ZIV0045774628,15137201,T
ZIV0045774629,15137201,(Mono)
ZIV0045774629,15137201,R
ZIV0045774660,100204763,S
ZIV0045774661,100204763,T
ZIV0045774662,100204763,R
ZIV0045774663,100204763,R
ZIV0045774665,100204763,T
ZIV0045774666,100204763,S
ZIV0045774667,100204763,S
ZIV0045774668,100204763,T
ZIV0045774669,100204763,T
ZIV0045774721,102395768,S
ZIV0045774722,15137101,R
ZIV0045774723,15137101,T
ZIV0045774724,15137101,S
ZIV0045774725,102395768,R
ZIV0045774726,15137101,R
ZIV0045774727,15137101,S
ZIV0045774728,15137101,S
ZIV0045774729,15137101,T
ZIV0045774730,102395768,S
ZIV0045774731,102395768,R
ZIV0045774735,102395768,T
ZIV0045774736,102395768,T
ZIV0045774780,4280401,R
ZIV0045774781,4280401,S
ZIV0045774782,4280401,T
ZIV0045774783,4280401,S
ZIV0045774784,4280401,T
ZIV0045774785,4280401,T
ZIV0045774786,4280401,R
ZIV0045774787,4280401,R
ZIV0045774788,4280401,R
ZIV0045774789,4280401,S
ZIV0045774790,30878601,S
ZIV0045774791,30878601,S
ZIV0045774792,30878601,T
ZIV0045774793,30878601,S
ZIV0045774794,30878601,R
ZIV0045774796,30878601,S
ZIV0045774797,30878601,(Mono)
ZIV0045774798,30878701,T
ZIV0045774799,30878601,T
ZIV0045774880,4280501,S
ZIV0045774910,31949301,R
ZIV0045774911,31949301,R
ZIV0045774912,31949301,S
ZIV0045774913,31949301,T
ZIV0045774914,31949301,S
ZIV0045774915,31949301,T
ZIV0045774916,31949301,T
ZIV0045774917,31949301,R
ZIV0045774918,31949301,T
ZIV0045774919,31949301,R
ZIV0045774943,4280501,(Mono)
ZIV0045774944,4280501,T
ZIV0045774949,4280501,(Mono)
ZIV0045774959,4280401,T
ZIV0045774964,100213421,T
ZIV0045774970,4281102,R
ZIV0045774971,4281102,R
ZIV0045774972,4281102,R
ZIV0045774973,4281102,S
ZIV0045774974,4281102,S
ZIV0045774975,4281102,T
ZIV0045774976,4281102,T
ZIV0045774977,4281102,T
ZIV0045774978,4281102,S
ZIV0045774979,4281102,R
ZIV0045774988,15189801,T
ZIV0045774989,15189801,R
ZIV0045777011,30878701,S
ZIV0045777012,30878701,R
ZIV0045777013,30878701,R
ZIV0045777014,30878701,S
ZIV0045777015,30878701,T
ZIV0045777016,30878701,S
ZIV0045777017,30878701,S
ZIV0045777018,30878701,T
ZIV0045777019,30878601,T
ZIV0045777043,15191001,T
ZIV0045777044,15189401,S
ZIV0045777095,15189801,S
ZIV0045777100,4287801,R
ZIV0045777117,4287801,S
ZIV0045777118,4287801,R
ZIV0045777120,4286301,S
ZIV0045777121,4286301,R
ZIV0045777123,15185001,T
ZIV0045777125,4286301,T
ZIV0045777126,4286301,R
ZIV0045777127,4286301,S
ZIV0045777128,15185001,R
ZIV0045777129,4286301,(Mono)
ZIV0045777129,4286301,S
ZIV0045777170,32428001,S
ZIV0045777171,32428001,S
ZIV0045777172,31261701,S
ZIV0045777173,15122201,S
ZIV0045777175,32428001,R
ZIV0045777176,31261701,T
ZIV0045777177,31261701,R
ZIV0045777178,31261701,T
ZIV0045777204,15189101,R
ZIV0045777209,15189401,T
ZIV0045777230,15151701,R
ZIV0045777231,15151701,R
ZIV0045777232,15151701,T
ZIV0045777233,15151701,S
ZIV0045777234,15151701,R
ZIV0045777235,15151701,S
ZIV0045777236,15151701,T
ZIV0045777237,15151701,T
ZIV0045777238,15151701,T
ZIV0045777239,15151701,S
ZIV0045777250,100213421,S
ZIV0045777251,100213421,S
ZIV0045777253,100213421,S
ZIV0045777255,100213421,R
ZIV0045777257,100213421,S
ZIV0045777258,100213421,T
ZIV0045777259,100213421,R
ZIV0045777265,4287801,R
ZIV0045777290,30878801,S
ZIV0045777293,100213421,R
ZIV0045777295,30878801,R
ZIV0045777296,30878801,S
ZIV0045777340,36785701,T
ZIV0045777341,36785701,S
ZIV0045777342,36785701,S
ZIV0045777343,36785701,R
ZIV0045777344,15189101,R
ZIV0045777345,15189001,S
ZIV0045777346,36785701,T
ZIV0045777347,15188401,T
ZIV0045777348,15188901,S
ZIV0045777367,4287801,R
ZIV0045777370,15171201,(Mono)
ZIV0045777370,15171201,S
ZIV0045777371,15171201,(Mono)
ZIV0045777371,15171201,T
ZIV0045777372,15171201,(Mono)
ZIV0045777372,15171201,R
ZIV0045777373,15137201,(Mono)
ZIV0045777373,15137201,R
ZIV0045777376,15171201,(Mono)
ZIV0045777376,15171201,S
ZIV0045777377,15171201,(Mono)
ZIV0045777377,15171201,S
ZIV0045777378,15171201,(Mono)
ZIV0045777378,15171201,T
ZIV0045777379,15137201,(Mono)
ZIV0045777379,15137201,S
ZIV0045777380,100696008,S
ZIV0045777381,30554501,(Mono)
ZIV0045777382,100690062,R
ZIV0045777383,100690062,S
ZIV0045777385,15191201,R
ZIV0045777386,30554501,R
ZIV0045777387,100690062,T
ZIV0045777388,15171501,(Mono)
ZIV0045777388,15171501,R
ZIV0045777389,15171501,(Mono)
ZIV0045777389,15171501,R
ZIV0045777390,15119501,S
ZIV0045777391,15119501,R
ZIV0045777392,15119501,R
ZIV0045777393,15119501,T
ZIV0045777394,15119501,S
ZIV0045777395,15119501,T
ZIV0045777396,15177201,S
ZIV0045777397,15119501,R
ZIV0045777398,33756101,S
ZIV0045777399,100751248,(Mono)
ZIV0045777410,15151701,S
ZIV0045777411,15151701,S
ZIV0045777415,15151701,S
ZIV0045777440,15171301,T
ZIV0045777441,15171301,(Mono)
ZIV0045777441,15171301,S
ZIV0045777442,15171301,(Mono)
ZIV0045777442,15171301,S
ZIV0045777443,15171301,(Mono)
ZIV0045777443,15171301,T
ZIV0045777445,15171401,(Mono)
ZIV0045777445,15171401,R
ZIV0045777446,15171401,(Mono)
ZIV0045777446,15171401,S
ZIV0045777447,15171301,(Mono)
ZIV0045777447,15171301,R
ZIV0045777448,15171401,(Mono)
ZIV0045777448,15171401,R
ZIV0045777461,4277601,T
ZIV0045777462,4277601,T
ZIV0045777465,4277601,S
ZIV0045777466,4277601,R
ZIV0045777467,4277601,T
ZIV0045777468,4277701,T
ZIV0045777471,4283901,(Mono)
ZIV0045777471,4283901,T
ZIV0045777472,4283901,(Mono)
ZIV0045777472,4283901,S
ZIV0045777475,100130304,T
ZIV0045777476,4283901,(Mono)
ZIV0045777476,4283901,S
ZIV0045777477,4283901,(Mono)
ZIV0045777477,4283901,R
ZIV0045777480,15189001,R
ZIV0045777485,15189401,R
ZIV0045777490,4287801,T
ZIV0045777491,4287801,T
ZIV0045777492,4287801,S
ZIV0045777493,4287801,R
ZIV0045777494,4287801,R
ZIV0045777495,4287801,S
ZIV0045777496,4287801,S
ZIV0045777497,4287801,R
ZIV0045777498,4287801,R
ZIV0045777499,4287801,S
ZIV0046160046,100204763,RST
ZIV0046160049,30878601,RST
ZIV0046928041,15184501,S
ZIV0046928130,102395768,T
ZIV0046934301,8840001,S
ZIV0046934433,4280501,S
ZIV0046942587,30878801,R
ZIV0046942929,4287801,S
ZIV0046956512,15188701,S
ZIV0046977877,100666194,T
ZIV0046977880,100666194,S
ZIV0046977881,15174501,R
ZIV0046979990,15185601,S
ZIV0046980368,30194501,R
ZIV0046981160,500011448,T
ZIV0046981161,500011448,S
ZIV0046981162,500011448,R
ZIV0046992330,30878801,S
ZIV0047740204,38390171,RST
ZIV0047740205,15137101,RST
ZIV0047741062,30878601,RST
ZIV0049974728,15122501,RST
ZIV0049974774,500006221,RST
ZIV0050025900,15119301,T
ZIV0040637054,36004401,RST
ZIV0044828253,36004401,R
ZIV0045434660,36004401,RST
ZIV0045774632,36004401,T
ZIV0045774633,36004401,S
ZIV0045774634,36004401,R
ZIV0045774637,36004401,S
ZIV0045774638,36004401,T
ZIV0045774639,36004401,S
ZIV0045774840,36004401,T
ZIV0045774841,36004401,T
ZIV0045774842,36004401,R
ZIV0045774843,36004401,R
ZIV0045774844,36004401,T
ZIV0045774845,36004401,R
ZIV0045774846,36004401,T
ZIV0045774847,36004401,R
ZIV0045774848,36004401,S
ZIV0045774849,36004401,T
