ID,PCR,Fase
ZIV0034861854,101626315,R
ZIV0034861855,101628081,S
ZIV0034861856,101628081,T
ZIV0034861857,101628081,R
ZIV0034861858,101626315,R
ZIV0034861895,101626315,T
ZIV0034861970,101626315,R
ZIV0034861971,101626315,T
ZIV0034861972,101626315,S
ZIV0034861973,101626315,R
ZIV0034861974,101626315,R
ZIV0034861975,101626315,S
ZIV0034861976,101626315,S
ZIV0034861977,101626315,S
ZIV0034861978,101626315,R
ZIV0034861999,101628081,R
ZIV0034862000,101628081,T
ZIV0034862001,101628081,R
ZIV0034862002,101628081,S
ZIV0034862003,101628081,R
ZIV0034862004,101628081,T
ZIV0034862005,101628081,R
ZIV0034862006,101628081,S
ZIV0034862007,101628081,T
ZIV0034862008,101628081,R
ZIV0034863102,500000148,T
ZIV0034863242,15153301,T
ZIV0034863242,15153301,(Mono)
ZIV0034902652,101628081,T
ZIV0034902949,500000148,S
ZIV0034935917,15153001,S
ZIV0034935917,15153001,(Mono)
ZIV0034936739,101627914,R
ZIV0034936741,100764552,T
ZIV0034936741,100764552,(Mono)
ZIV0036287472,101628062,(Mono)
ZIV0036287501,101627914,RST
ZIV0036288920,15153801,RST
ZIV0036289853,4281301,RST
ZIV0036289858,15153801,RST
ZIV0036289859,4281401,RST
ZIV0036292110,4281501,RST
ZIV0036293800,101628071,RST
ZIV0036293865,101628081,RST
ZIV0036299713,15153401,RST
ZIV0036299713,15153401,(Tri)
ZIV0036299715,100155998,RST
ZIV0036299716,100155916,RST
ZIV0036299721,100155916,RST
ZIV0036299722,101628141,RST
ZIV0036299724,15153401,RST
ZIV0036299724,15153401,(Tri)
ZIV0036299726,15153401,RST
ZIV0036299726,15153401,(Tri)
ZIV0036309622,15156301,RST
ZIV0036319272,101628071,(Mono)
ZIV0036319280,101628062,(Mono)
ZIV0036384315,101628071,T
ZIV0036385872,4281401,T
ZIV0040329502,500009217,S
ZIV0040329502,500009217,(Mono)
ZIV0040430242,500009217,S
ZIV0040430242,500009217,(Mono)
ZIV0040430243,500009217,R
ZIV0040430243,500009217,(Mono)
ZIV0040430244,500009217,S
ZIV0040430244,500009217,(Mono)
ZIV0040430245,500009217,(Mono)
ZIV0040430245,500009217,(Mono)
ZIV0040430246,500009217,(Mono)
ZIV0040430246,500009217,(Mono)
ZIV0040430986,101627914,T
ZIV0040430987,101627914,T
ZIV0040430990,101627914,R
ZIV0040430991,101627914,T
ZIV0040433084,101627914,S
ZIV0040637013,101626315,RST
ZIV0040637017,101628081,RST
ZIV0040637061,101627914,RST
ZIV0040637063,500000148,(Tri)
ZIV0040637064,500000148,RST
ZIV0040637065,101627914,RST
ZIV0040637066,101623564,RST
ZIV0040637166,15152901,RST
ZIV0040637166,15152901,(Tri)
ZIV0044828997,100155998,S
ZIV0044829000,100155998,T
ZIV0044829002,100155998,S
ZIV0044841349,101627914,T
ZIV0044841354,101627914,T
ZIV0045434807,500012098,RST
ZIV0045442875,100155916,RST
ZIV0045772079,15156301,T
ZIV0046917134,4281301,T
ZIV0046917246,101628071,S
ZIV0046923001,4281501,T
ZIV0046924433,101627914,R
ZIV0046924434,101627914,S
ZIV0046924435,101627914,R
ZIV0046924436,101627914,S
ZIV0046924437,101627914,T
ZIV0046924439,101627914,R
ZIV0046924440,101627914,T
ZIV0046924441,101627914,R
ZIV0046924442,101627914,S
ZIV0046924453,500000148,T
ZIV0046924454,500000148,S
ZIV0046924456,500000148,R
ZIV0046924457,500000148,T
ZIV0046924458,500000148,S
ZIV0046924459,500000148,T
ZIV0046924461,500000148,R
ZIV0046924462,500000148,T
ZIV0046924473,101627914,R
ZIV0046924474,101627914,S
ZIV0046924475,101627914,S
ZIV0046924476,101627914,S
ZIV0046924477,101627914,R
ZIV0046924478,101627914,T
ZIV0046924479,101627914,S
ZIV0046924481,101627914,T
ZIV0046924482,101627914,S
ZIV0046924733,100155998,T
ZIV0046924734,100155998,S
ZIV0046924736,100155998,R
ZIV0046924737,100155998,T
ZIV0046924738,100155998,R
ZIV0046924739,100155998,S
ZIV0046924741,100155998,R
ZIV0046924742,100155998,T
ZIV0046988442,500000148,R
